date;AOS;ADM;AFL;AEE;APD;BAX;BXP;CINF;CMI;CMS;COO;DHI;DOV;DTE;ED;EIX;EMN;ESS;FDS;FE;FRT;GL;HBAN;HOLX;IEX;INCY;JBHT;LNC;MAA;MHK;NTRS;NUE;POOL;PNW;PPG;RHI;ROK;ROP;SNA;SJM;STT;SWK;TER;VMC;TTWO;ROL;ATO;AVY;BRO;CHD
31.05.2007;0.000112622;0.017557282;0.001045696;0.005484577;0.005188402;0.009991927;0.025008577;0.000538713;0.024120481;0.017409937;-0.011439676;-0.016810939;-0.006022604;0.006677909;0.007267624;0.022727199;0.005465888;0.014661074;0.01158288;0.018148033;0.019870724;0.002713034;0.001396896;0.0359084;-0.000475406;-0.011881009;0.005854012;0.006951066;0.010405458;-0.006866216;0.004997594;0.029414477;-0.002215472;0.002633233;-0.000344165;-0.005288455;0.006655471;0.016532125;0.00597625;-0.000562466;0.00154587;-0.00059627;-0.027503205;0.018161062;-0.003112356;0.006929611;0.003988186;-0.007044306;0.008056857;0.007482405
30.06.2007;0.000637383;0.017227012;0.00240486;0.00530911;0.005223714;0.010068819;0.02343803;-0.000795193;0.025075425;0.016179236;-0.011211036;-0.016863959;-0.005102315;0.006582056;0.007693949;0.023950992;0.002458001;0.012289482;0.009284801;0.018578825;0.017501939;0.00199079;-0.000119392;0.034019305;3.43035E-05;-0.011501563;0.005922432;0.005476319;0.008934499;-0.004090063;0.00491254;0.02734213;-0.002407248;0.000839652;-0.000238421;-0.005549747;0.007773754;0.014737931;0.005701442;0.001563802;0.001304921;-0.000171989;-0.031594139;0.018224464;-0.002915304;0.006161418;0.004025446;-0.004443705;0.007671023;0.006804559
31.07.2007;0.00065095;0.015446176;0.001703817;0.003083252;0.005978448;0.008089483;0.018906157;-0.002451787;0.026928555;0.012839571;-0.013972334;-0.018576713;-0.004481882;0.003215133;0.00437223;0.020897149;0.002665193;0.008926085;0.011671451;0.016448769;0.012244201;0.000795777;7.34066E-05;0.033898117;0.001218318;-0.015791621;0.003534348;0.005474779;0.004101516;-0.002646387;0.005515262;0.02051532;-0.004922257;-0.004050501;-0.00032916;-0.0035782;0.007736668;0.012687282;0.004243074;0.007301753;0.002115088;-0.001329449;-0.026197973;0.016284002;-0.003904371;0.007203459;0.001076652;-0.00478563;0.00411612;0.00607681
31.08.2007;0.014515094;0.019572119;0.003428803;-8.19191E-05;0.009643938;0.010904444;0.012316273;-0.003132874;0.029271847;0.010412313;-0.014385596;-0.026193374;-0.002359581;0.001560926;0.001379352;0.015774289;0.006890915;0.006685871;0.013747107;0.011498451;0.009784853;-0.001881481;-0.009916738;0.037139157;0.001031343;-0.01244045;0.001217928;0.001925446;-5.95642E-05;-0.008013655;0.006288203;0.009592091;-0.007776576;-0.00714221;0.002078808;-0.004093731;0.007788567;0.01542139;0.007499488;0.005709827;0.006769434;-0.002546867;-0.020482934;0.008446616;-0.010375818;0.008751287;-0.001386206;-0.005837593;0.005639448;0.007968097
30.09.2007;0.018709175;0.01843303;0.00353505;-0.000126082;0.010239875;0.011365525;0.012129787;-0.001681027;0.029964412;0.00857772;-0.014822278;-0.032737531;-0.002072174;0.001325833;0.001726893;0.015447475;0.004550347;0.005293798;0.009969689;0.010834454;0.010403275;-0.001580749;-0.013260726;0.039574999;0.003491662;-0.013951208;0.005291527;0.00067673;-0.001178448;-0.010718478;0.00342795;0.012296815;-0.009782457;-0.006996482;0.000386225;-0.002549318;0.006283993;0.017192075;0.005830291;0.002154914;0.002609042;-0.002880869;-0.015195573;0.006353458;-0.014746552;0.011486879;-0.001754103;-0.007622402;0.005210677;0.004946318
31.10.2007;0.017232446;0.016482367;0.005249433;0.000681367;0.010769403;0.010505211;0.012685456;-0.001859409;0.028923799;0.009291417;-0.018349624;-0.037916973;-0.002529946;0.000924097;0.001773307;0.016683098;0.003834402;0.005662675;0.010312075;0.010786241;0.011926388;-0.002317247;-0.013957069;0.04108285;-0.000379639;-0.020557099;0.001181328;0.001034777;-0.000944657;-0.013133951;0.005935305;0.009960298;-0.013171775;-0.006982585;7.14064E-05;-0.00529343;0.005936651;0.01676981;0.009044037;0.002353686;0.005735146;-0.002963997;-0.018169497;0.004154836;-0.013941246;0.01057579;-0.00179748;-0.010155447;0.004411151;0.007207498
30.11.2007;0.011461256;0.014815131;0.009677953;0.000240631;0.011233957;0.013168261;0.011464969;-0.004187766;0.02869844;0.009847236;-0.023859808;-0.03608235;-0.005203279;0.001040825;0.00126902;0.013902935;0.003647517;0.004301034;0.010013064;0.012952365;0.009607876;-0.001730279;-0.01161382;0.042586936;-0.003338191;-0.017838305;-0.000182655;0.001343237;-0.000312029;-0.013934001;0.007939891;0.01283426;-0.016957998;-0.007248334;-0.001287139;-0.005998087;0.003651706;0.01678581;0.007434788;0.002241421;0.008264616;-0.003722296;-0.026836536;0.003620875;-0.011830522;0.011643733;-0.002740736;-0.008025577;0.005555085;0.008009932
31.12.2007;0.006784381;0.014850994;0.009976387;0.001353371;0.011775032;0.013838182;0.010383675;-0.003788316;0.026795464;0.010897978;-0.018404738;-0.032315487;-0.002357659;0.001506105;0.002991931;0.012557219;0.001986485;0.000442086;0.008261199;0.01220538;0.009155797;-0.002573689;-0.015160901;0.041993642;0.000180569;-0.010245309;0.001095905;0.002812406;0.000582314;-0.012176279;0.011620055;0.01416963;-0.017929254;-0.002328706;-0.00381571;-0.006777157;0.004470725;0.013602521;0.007580468;-0.000736513;0.010835623;-0.004725217;-0.024206408;0.008855746;-0.017581343;0.012097998;-0.004209669;-0.009068354;0.004178494;0.0149431
31.01.2008;0.006440665;0.022384499;0.009125607;0.00127197;0.011710723;0.011386816;0.00800927;-0.003534579;0.028834763;0.01067138;-0.021013458;-0.029186743;-0.002274251;-0.000819525;0.003535421;0.01147854;-0.000164397;-0.000722554;0.003557352;0.015488002;0.009220347;-0.003352494;-0.016466255;0.042234188;0.00161395;-0.00185972;0.001401284;0.001704568;-0.002454701;-0.013694899;0.009650589;0.016691699;-0.018630351;-0.002195569;-0.002489211;-0.006968664;0.005048967;0.014192736;0.006023868;0.000473782;0.009963663;-0.006579122;-0.022860088;0.005713078;-0.00873225;0.010355602;-0.001401298;-0.007915511;0.001110042;0.011969395
29.02.2008;0.009341067;0.017840613;0.009092724;-0.004457289;0.008507263;0.013970616;0.015636701;-0.003693755;0.023197785;0.007405512;-0.020576667;-0.013955483;-0.002737996;-0.001497255;-0.000260505;0.010935275;0.005801276;0.008531692;0.008718905;0.015226288;0.009991025;-0.000711756;-0.01581989;0.032749022;0.000214007;0.012149746;0.008269481;0.000944939;0.005006855;-0.007655173;0.012115569;0.017485565;-0.005352668;-0.002936253;-0.004211082;-0.004828572;-0.004309049;0.01313244;0.008872995;-0.001949364;0.014374177;-0.001097138;-0.010709768;0.00632527;-0.010966709;0.010053249;0.000182418;-0.0070192;-0.000465582;0.010412443
31.03.2008;0.011233347;0.01927154;0.011186036;-0.005188207;0.008430137;0.012165534;0.014146172;-0.004577958;0.027614554;0.001865392;-0.024950844;-0.020800223;-0.000543105;-0.002796525;-0.000719587;0.010361628;0.004289419;0.010334878;0.010564631;0.013282397;0.009185139;0.000862587;-0.016776289;0.03293502;0.000768287;0.009753182;0.003567306;0.000309906;0.008448573;-0.009616018;0.011286873;0.021445769;-0.01534796;-0.004011857;-0.005735231;-0.002961036;-0.005627705;0.011986894;0.01012763;0.000362297;0.014472534;-0.000542966;-0.007751271;0.004462056;0.008671821;0.010109896;-0.001706019;-0.006074723;-0.008703672;0.009820687
30.04.2008;0.005573489;0.016042839;0.013089212;-0.003162528;0.00813208;0.012883578;0.015616172;-0.00328128;0.026413878;-0.002073216;-0.021705598;-0.014094122;2.94111E-05;-0.004517146;-0.001329128;0.007885532;0.00212115;0.01371;0.010834574;0.012985716;0.012410039;0.000590312;-0.022361158;0.03405606;0.000167614;0.017400265;0.009871376;0.001567042;0.00982576;-0.008114357;0.009782473;0.024479058;-0.013956974;-0.005161167;-0.00646703;-0.002340369;-0.002006944;0.012815005;0.011652873;-0.000756895;0.014527666;-0.000791585;-0.005678157;0.003074265;0.005460215;0.007240574;-0.001853645;-0.008320266;-0.009210355;0.010163924
31.05.2008;0.004836294;0.025605222;0.010078116;-0.006062817;0.010781673;0.011189177;0.012398256;-0.004042889;0.032691713;-0.001605916;-0.021003229;-0.01779929;0.00338593;-0.005564246;-0.002246095;0.006264849;0.008102966;0.009693728;0.016136013;0.013156883;0.007917159;0.000447991;-0.026463132;0.027836048;0.003978242;0.016862582;0.014148681;0.00056678;0.008006015;-0.006424174;0.009876551;0.027152102;-0.012512906;-0.006856186;-0.006030001;-0.003592526;5.59901E-05;0.010963179;0.013004511;-0.00146186;0.009669271;-0.000918023;0.000741825;0.003389783;0.007957896;0.001947786;-0.000505495;-0.005492815;-0.005852221;0.010786037
30.06.2008;0.006819776;0.020715762;0.009918408;-0.006896237;0.011325551;0.010981969;0.011986368;-0.004195385;0.036396757;-5.21974E-05;-0.016102952;-0.025029966;0.005248349;-0.003535536;-0.003351575;0.006834416;0.007311993;0.008939183;0.015032642;0.014000573;0.007182921;0.000516754;-0.027211472;0.023245772;0.005413282;0.010865584;0.014266865;0.001340049;0.008595741;-0.008015001;0.010299621;0.026731492;-0.015857982;-0.007803712;-0.004280621;-0.002404921;-3.97938E-05;0.011769543;0.013455093;0.000103284;0.00893203;-0.00120011;-0.002020078;0.003920056;0.006804487;0.001358286;-0.002211511;-0.003429732;-0.005763118;0.01075456
31.07.2008;0.007667859;0.013996704;0.008247816;-0.006708167;0.01224823;0.013723719;0.011585843;-0.011877101;0.036310171;-0.002503056;-0.013351211;-0.029765119;0.006505374;-0.001878232;-0.003995772;0.00558938;0.007035352;0.007405807;0.010923697;0.014861828;0.004531685;0.000417431;-0.036467507;0.023939089;0.008563945;0.009234449;0.015583827;-0.002016548;0.005023002;-0.009215858;0.01000252;0.03592857;-0.017244211;-0.008948569;-0.003335638;-0.000494125;-0.003360542;0.014568654;0.010774708;-0.004040075;0.006828697;-0.001347502;-0.002323831;-0.001562654;0.00692574;0.001305226;-0.000492225;-0.006056595;-0.008205763;0.010623915
31.08.2008;0.013412255;0.008393785;0.004711611;-0.006299592;0.012344141;0.014672738;0.012424013;-0.008959589;0.034809841;-0.005480621;-0.018159309;-0.030508397;0.005139454;-0.001880013;-0.003561442;0.004859922;0.004109333;0.009780106;0.01259771;0.011531447;0.004843302;0.001107211;-0.029011313;0.018169773;0.007659841;0.014076817;0.018872104;0.000364703;0.008102797;-0.011640714;0.011967908;0.025567638;-0.010360356;-0.00631909;-0.001530466;-0.007974476;-0.002456342;0.011622734;0.012538948;0.002419043;0.01028384;-0.002346592;-0.012969742;0.000367461;0.005674055;0.005163781;-0.001267271;-0.006343916;-0.006164053;0.00903993
30.09.2008;0.013182976;0.005563871;0.005995536;-0.006117586;0.012913531;0.013418589;0.015271209;-0.00760747;0.032808932;-0.00636011;-0.016214134;-0.024893267;0.00454707;-0.000932188;-0.002391896;-2.73812E-06;0.007548484;0.009347677;0.015345014;0.010190203;0.006555085;0.00111286;-0.027841529;0.019239198;0.006178334;0.018060368;0.020307398;0.000694741;0.005854751;-0.007015447;0.01267209;0.021639667;-0.008353074;-0.004738438;-0.000286336;-0.007686988;-0.002181015;0.009975644;0.013061914;0.004752553;0.009053425;0.000955668;-0.01625857;0.003142952;0.00884643;0.007552026;-0.000913406;-0.002824419;-0.004944209;0.012388125
31.10.2008;0.012212294;0.000655932;0.006890057;-0.004762928;0.008921512;0.013750865;0.015990875;-0.007154169;0.02859997;-0.006852023;-0.018645688;-0.021592708;0.003043833;-0.000217187;-0.000960437;-0.002270812;0.007648681;0.011092511;0.014461035;0.008871368;0.012929606;0.002918192;-0.020842178;0.016261552;0.006375025;0.025934055;0.018261446;-0.00112127;0.00618957;-0.00305055;0.011999207;0.018325803;-0.005909811;-0.00311212;0.00183468;-0.00920213;-0.003893558;0.010501481;0.013111522;0.005079838;0.00670447;-0.0003836;-0.016678753;0.005883918;0.004849379;0.010583014;0.000826034;-0.001529773;-0.003163543;0.013634916
30.11.2008;0.007007545;0.001320415;0.003334345;-0.005107469;0.00793781;0.014707552;0.014581606;-0.007519878;0.028280084;-0.005315213;-0.021004064;-0.022158016;0.003742671;0.00093567;0.001258242;-9.06801E-05;0.002341933;0.010243463;0.014012375;0.009649154;0.010974791;0.000473953;-0.018667871;0.0159948;0.007407757;0.022153761;0.017282304;-0.005147265;0.004013904;-0.004037568;0.009396655;0.021140305;-0.008533105;-0.001753444;0.001124915;-0.012498699;-0.004551085;0.010523129;0.011446708;0.007729312;0.001977087;-0.002111984;-0.014184344;0.008082575;0.005597619;0.011027282;0.002412073;-0.004879007;-0.005637235;0.014971109
31.12.2008;0.005452265;0.009690211;0.006462829;-0.000867297;0.006588158;0.013282356;0.010858005;-0.005176955;0.033007772;-0.001021094;-0.013032655;-0.025722814;0.004954721;0.003532553;0.000465354;1.52473E-05;0.000409088;0.010155528;0.015369282;0.014836087;0.012042173;0.000266141;-0.022764354;0.014660592;0.007969056;0.02121047;0.013613067;-0.003651845;0.006513323;-0.011519639;0.009870649;0.017924529;-0.008730044;-0.000886842;0.001099188;-0.009893123;-7.58289E-05;0.01193456;0.013587183;0.010221715;0.003153329;0.000393092;-0.017576852;0.013090355;0.014227271;0.009627873;0.003991286;-0.00523272;-0.007811125;0.017872852
31.01.2009;0.003143723;0.010041711;0.006807784;-0.002603742;0.00757516;0.014306106;0.011398991;-0.005626637;0.033013403;-0.002427907;-0.005271962;-0.025578241;0.007657105;0.002261357;-0.001132763;-0.000636371;0.000561212;0.005964753;0.016222343;0.00784446;0.014654228;0.006236082;-0.023735685;0.009646621;0.010721907;0.02517042;0.012082977;0.006053615;0.006145369;0.000436065;0.013877779;0.026711982;-0.006364841;0.000762257;0.000999251;-0.009804253;-0.00086151;0.009762792;0.015716507;0.009470124;0.00161345;0.002054273;-0.014795407;0.01725658;0.002422103;0.011817253;0.002793488;-0.002468826;-0.007538922;0.016152385
28.02.2009;-0.00453603;0.00029479;0.000477268;-0.000604009;0.009140319;0.01778236;0.00952449;-0.009352256;0.034322916;0.002418746;-0.000739499;-0.027274924;0.004044711;0.003925459;-0.00035448;0.001391607;0.002786934;0.003235136;0.019384885;0.009339436;0.011113187;0.003857407;-0.033436297;-0.000496409;0.009165341;0.029280995;0.009856893;0.007991752;0.003495874;0.001152633;0.018765115;0.018603358;-0.008454096;0.001794358;0.000548086;-0.010256569;-0.004735862;0.010501098;0.013087009;0.012211126;-0.005540642;0.002741829;-0.015475766;0.013934908;0.008247271;0.007612418;0.00438283;-0.006793168;-0.006070529;0.012389601
31.03.2009;-0.00718132;-3.34761E-05;-0.000929822;-0.003106861;0.008455231;0.01629652;0.007305961;-0.008730252;0.032470818;0.003398299;0.004729243;-0.01895229;0.002939945;0.001305223;-0.000721209;8.49999E-06;0.001234094;0.0022533;0.02160091;0.007910312;0.009271889;0.002686478;-0.040194453;0.002707207;0.008318257;0.025500292;0.010089611;0.004499605;0.001296813;-0.000761508;0.019787156;0.017466664;-0.01205143;0.000784322;-0.00088431;-0.010140554;-0.006840299;0.008262873;0.013345747;0.013756344;-0.004044574;0.001744829;-0.014777876;0.011022495;0.009169815;0.011433203;0.0035154;-0.007543505;-0.009666662;0.013894158
30.04.2009;-0.013436064;-0.000290254;0.002512899;-0.006438709;0.012599472;0.013906668;-0.00319215;-0.004075192;0.036014068;0.007314181;0.007927601;-0.01317414;0.001112148;0.002699538;0.004560706;0.002118282;0.008383272;-0.001657694;0.025581028;0.003192478;0.007434932;0.007332233;-0.037392443;0.000308871;0.006193523;0.016969528;0.018168579;-0.012553536;0.005736137;0.008723399;0.019444899;0.012417302;-0.01738115;0.000787459;0.002790146;-0.007695898;-0.009181025;0.004410336;0.011826328;0.011575851;0.002743484;0.001429338;-0.013928234;0.006294986;0.013087195;0.012399734;0.004958118;-0.006465381;-0.00776029;0.013406249
31.05.2009;-0.00230927;-0.00743242;0.014790415;-0.009477595;0.014442724;0.011082529;0.010621631;-0.004565925;0.041042738;0.004457617;0.005550103;0.000716329;0.002377876;0.002625213;0.00115438;-0.000552364;0.020227141;-0.000537143;0.022775563;0.002495113;0.013600825;0.003615168;-0.014483029;0.005101357;0.008099378;0.018058649;0.01779425;0.004026241;0.010089299;0.023742447;0.008317707;0.009950686;-0.006964729;-0.000896797;0.004260985;3.18143E-05;0.002798662;0.005519094;0.017348426;0.011790531;-9.27237E-05;0.008705457;-0.007266306;0.004527383;0.013107426;0.012682945;0.005647662;-0.001040907;-0.006816385;0.013873914
30.06.2009;-0.002829959;-0.007114373;0.01788921;-0.010368595;0.01208732;0.01197605;0.006849893;-0.00994253;0.03220767;0.002003554;0.003084364;-0.00817895;0.000341096;0.001725405;-0.001386585;-0.000797859;0.015586944;-4.15615E-05;0.01826889;-0.002102315;0.008472304;0.01181642;-0.005198336;0.001527584;0.00357759;0.025520321;0.01739469;0.019955168;0.007729264;0.013067869;0.009519098;0.010692703;-0.008792584;-0.001129463;0.002493234;-0.005540019;-0.001126425;0.002334016;0.010147377;0.00950833;0.009757155;0.005106497;-0.002584742;0.001051753;0.008784269;0.009994448;0.003211088;-0.004857166;-0.007766421;0.010897931
31.07.2009;-0.001913866;-0.007509719;0.01443197;-0.008976302;0.012248976;0.01368613;0.004341748;-0.01102039;0.031297188;0.003950082;0.002807136;-0.005037743;0.001476633;0.003102324;0.000147711;0.001494679;0.013998174;-0.003977708;0.01499705;-0.002204084;0.007004404;0.008397991;-0.003697053;-0.002057716;0.005571195;0.022239295;0.016690523;0.016626788;0.004976894;0.011995277;0.007784561;0.01004308;-0.010507985;0.001074076;0.001369022;-0.003214322;-0.001397944;0.003908331;0.008752659;0.013344093;0.011830834;0.004211359;-0.001034818;0.000328782;0.020786488;0.011165477;0.003391763;-0.006386481;-0.0055794;0.013035015
31.08.2009;0.005123121;-0.005457819;0.017731898;-0.01042363;0.014190536;0.011017012;0.001569238;-0.009791173;0.033783629;0.00245988;0.003100387;0.003232535;0.000411945;0.002774569;-0.000195788;-0.00108263;0.021202458;-0.006096326;0.017832099;-0.002292243;0.006163572;0.005304272;-0.010659026;-0.001457626;0.007998338;0.036884713;0.016119036;0.015880667;0.003697755;0.020522279;0.008505415;0.007856562;0.003094388;-0.000591599;0.008129514;0.002063447;0.007192226;0.004976763;0.011143881;0.012653889;0.009268101;0.00812746;0.001070233;0.004285504;0.017505286;0.01002797;0.004049931;-0.008710506;-0.010126416;0.014968149
30.09.2009;0.006119954;-0.004809035;0.018626049;-0.009946037;0.012926939;0.009623942;0.00434601;-0.00775223;0.03515087;0.002111437;-0.001143571;0.006923005;-0.000346977;0.003253043;0.000859358;-0.001834657;0.020345688;-0.004084174;0.016420112;-0.000112963;0.007892975;0.006607268;-0.007379862;0.002889984;0.007739188;0.038121592;0.017260994;0.018197776;0.004963679;0.018036843;0.008192265;0.009963739;0.003492652;-0.001651829;0.007084853;0.00482739;0.009512423;0.003836848;0.010840525;0.011256894;0.009290943;0.007108371;-4.77793E-05;0.00048653;0.01600319;0.009071184;0.004022908;-0.006176462;-0.007803932;0.012444953
31.10.2009;0.006308459;-0.002033284;0.018653413;-0.011745674;0.013186869;0.008819731;0.005336889;-0.008683193;0.032371311;0.002475767;-0.001265922;-0.000796507;0.003340509;0.003300363;0.001429644;-0.000746273;0.018994652;-0.001760598;0.018802982;0.000805175;0.006531204;0.005636996;-0.007582551;0.001802738;0.007961671;0.042175324;0.019427633;0.0163922;0.004767651;0.013607464;0.006344619;0.010669133;0.000432679;-0.001452777;0.006182418;6.4681E-05;0.008143416;0.006774431;0.007292337;0.011796814;0.008281465;0.0060098;0.004336802;0.002311534;0.012357607;0.010789021;0.005111459;-0.001113393;-0.00960923;0.011707111
30.11.2009;0.011824986;-0.001254401;0.021743925;-0.012243203;0.013688733;0.007990124;0.005104357;-0.006312036;0.033115443;0.002466877;-0.002971879;0.000392346;0.004727362;0.003317686;0.000433868;-0.002796983;0.018124377;-0.004222842;0.018922754;-0.00119836;0.00551382;0.007774799;-0.010334501;-0.001955661;0.007979084;0.039394923;0.018182404;0.018759994;0.0049608;0.015711045;0.004019291;0.00278133;-0.002284388;-0.003427836;0.007067889;-0.002385376;0.008239593;0.005705643;0.009780951;0.012151028;0.004250268;0.011264454;0.002724178;-0.000740069;0.014685128;0.009739918;0.003518968;-0.000477422;-0.008546948;0.011305062
31.12.2009;0.012347606;0.001868907;0.023327323;-0.011188116;0.014857469;0.008675178;0.003678847;-0.006008193;0.033527178;0.001470445;0.003443941;-0.006591995;0.004232038;0.004067423;0.001990012;-0.00239917;0.02095483;-0.003197749;0.02018286;-0.002336136;0.004973353;0.007058297;-0.012288291;-0.004893688;0.007286505;0.046108427;0.018650873;0.013799002;0.007325797;0.009789092;0.003541611;0.002974349;-0.006135148;-0.001036295;0.008942065;-0.006164839;0.006648917;0.003884475;0.007399609;0.015713473;0.003171145;0.010005805;0.000826285;-0.003041849;0.007068505;0.008501147;0.000635478;-0.002459123;-0.009620759;0.011264093
31.01.2010;0.011682255;0.004914913;0.021379029;-0.008768757;0.013180015;0.009714436;0.004206369;-0.006136246;0.033509417;0.003585992;0.011793457;-0.005116894;0.004969888;0.005477843;0.00382721;-0.001760907;0.020035833;-0.001636374;0.015039935;-0.000269291;0.005947384;0.006232064;-0.013838646;-0.003747013;0.008523293;0.04422106;0.020015145;0.013535489;0.009150585;0.014128797;0.003054788;0.007886589;-0.003735877;-0.00080976;0.007992217;0.000337322;0.009921232;0.004420077;0.011567387;0.016570598;0.0017252;0.01154727;0.006023671;-0.00143162;0.002721002;0.010638068;0.003456732;-0.004012819;-0.008740823;0.011422185
28.02.2010;0.011637265;0.004175621;0.024281305;-0.009655289;0.011399868;0.007600312;0.000199754;-0.004360922;0.032030809;0.003712607;0.009655913;-0.004349266;0.007187448;0.006888205;0.003227078;-0.001443446;0.021484652;-0.004690122;0.014974353;-0.000599157;0.003664502;0.008732707;-0.002703502;-0.006186226;0.005043907;0.044561615;0.01406618;0.016815376;0.008714222;0.011019504;0.003285732;0.000632698;-0.001037369;0.000644574;0.008951883;-0.0008464;0.013038657;0.00324772;0.012538244;0.017441337;0.001536961;0.009269439;0.005029979;-0.007786639;0.00303307;0.012215171;0.003222021;-0.005280772;-0.008656275;0.010094195
31.03.2010;0.012319377;0.001317085;0.022260929;-0.011136644;0.006799094;0.006567822;0.000639681;-0.003871587;0.036388258;0.00180352;0.012639686;-0.00071214;0.008005005;0.006789114;0.002041959;-0.00428466;0.0198071;-0.002828229;0.013162915;-0.006137716;0.004696771;0.007613949;-0.00501864;-0.003207241;0.006105631;0.04442092;0.01574969;0.012573919;0.012390704;0.012923395;0.003934669;0.001188397;0.000732145;0.001184217;0.008502916;-5.45154E-05;0.013551937;0.004890478;0.010132802;0.015128311;0.003144401;0.011606435;0.002326446;-0.014051722;0.001633676;0.012550682;0.002189213;-0.007424102;-0.010474612;0.011475376
30.04.2010;0.016234346;-0.001279041;0.022286441;-0.009554157;0.007630824;0.005210125;0.002059577;-0.002215814;0.033530369;0.000890354;0.007977492;0.002451211;0.006509238;0.005440563;0.001545615;-0.005257832;0.016610481;-0.001132641;0.013341092;-0.008050911;0.004234746;0.008432292;-0.002709575;-0.003952945;0.006737517;0.048567884;0.014929348;0.014489872;0.009821637;0.01232324;0.003838971;0.000517143;0.001964763;0.00082471;0.006648969;0.002681343;0.012943423;0.004248234;0.00959047;0.012287658;0.001585799;0.009749825;0.002286419;-0.013320467;-0.00323488;0.012595724;0.002912277;-0.004307967;-0.007972835;0.009565841
31.05.2010;0.016280903;-0.003565801;0.018883822;-0.010490157;0.008393606;-0.001996865;0.004125811;-0.004030719;0.031423205;0.001588085;0.007212721;0.007384256;0.010880113;0.00656112;0.002108624;-0.006444942;0.01704372;0.004751749;0.015387235;-0.009544204;0.006940967;0.008254464;0.004673115;-0.004337263;0.00693523;0.043935532;0.015297289;0.014355362;0.013553255;0.015532222;0.002853141;0.001736791;0.001671439;0.000905175;0.008145766;0.003268474;0.01618867;0.005599307;0.009730296;0.011726478;-0.000688738;0.01125947;0.004272997;-0.008399028;0.001609385;0.012916517;0.003855881;-0.000568618;-0.002745483;0.010581644
30.06.2010;0.015376569;-0.002425422;0.020362668;-0.009854864;0.008835928;-0.003645937;0.008571218;-0.003045419;0.035515071;0.001569427;0.007489527;0.004200229;0.010040013;0.006236024;0.003129656;-0.009067665;0.021196415;0.008210028;0.016143634;-0.010084347;0.010243475;0.011866359;0.007532296;-0.003445627;0.006149229;0.05284818;0.014446502;0.018905189;0.01434622;0.015889262;0.002466693;0.001669374;0.00455033;0.002558106;0.008801729;0.002798727;0.01441892;0.005259004;0.012517078;0.010388976;0.000289172;0.010083907;0.007683103;-0.006512244;0.004781165;0.013713237;0.002833929;-0.000610251;-0.002077524;0.010869697
31.07.2010;0.016645693;2.6602E-05;0.021997778;-0.007983515;0.007599104;-0.003935399;0.011451429;-0.002337676;0.034398384;0.003929071;0.011601717;0.004109495;0.008982547;0.009461393;0.005956639;-0.007880423;0.020879391;0.009729346;0.015212828;-0.007579555;0.01381413;0.01374775;0.0063591;-0.004649554;0.005116192;0.055840386;0.013870371;0.020076422;0.016943973;0.013771223;0.001603145;0.003422387;0.004944027;0.00796755;0.008654212;0.001041678;0.013483623;0.005645057;0.013916471;0.010597938;-0.001413011;0.010152627;0.005621672;-0.007402139;0.00113264;0.013928144;0.005361195;-0.00106868;-0.001105964;0.010966166
31.08.2010;0.012515023;0.000739675;0.020563538;-0.007230071;0.005777779;-0.000723668;0.013332356;0.000370591;0.030196317;0.006267716;0.00883472;0.00981788;0.009618173;0.008704492;0.007995553;-0.006761483;0.018241751;0.01104386;0.015517149;-0.00520484;0.014112004;0.012865345;0.007613016;-0.005864178;0.006785002;0.056395252;0.014877508;0.017463265;0.020052785;0.011381637;0.000147592;0.004988254;0.004987567;0.009191867;0.009198779;0.001957801;0.010954741;0.005843335;0.011073894;0.012644039;-0.00030003;0.013005587;0.006249714;-0.006046871;0.004795682;0.013136573;0.007779875;-0.000186144;-0.001848023;0.011312389
30.09.2010;0.012581617;0.004473187;0.021849295;-0.004918967;0.007067282;-0.001906833;0.013954638;-0.001394037;0.03191424;0.009679549;0.012468504;0.011651817;0.010890291;0.009433707;0.007970269;-0.005075255;0.021840616;0.010214103;0.019862287;-0.005475623;0.013219706;0.013687336;0.010095186;-0.0047818;0.005134194;0.056531292;0.013568413;0.018703001;0.019085079;0.013424339;0.001452785;0.003454019;0.003468352;0.009584587;0.011057696;0.001569971;0.012124182;0.003651028;0.013327371;0.012818642;0.001655416;0.012402568;0.006141927;-0.007194998;0.00447114;0.009034615;0.008039169;0.000487611;-0.003537725;0.012421988
31.10.2010;0.017353035;0.005778498;0.019171265;-0.006781913;0.005915232;0.000301168;0.010558806;-0.001052162;0.032142182;0.008764922;0.012607719;0.016682711;0.012590309;0.007136152;0.007651613;-0.007202131;0.024080466;0.009384898;0.01619755;-0.005356998;0.010114282;0.012352696;0.009218509;-0.007127935;0.010134445;0.053713657;0.016025235;0.011587876;0.017747375;0.017020376;-0.000905616;-0.000751538;0.010567895;0.00986313;0.010912561;0.007841948;0.015511407;0.005019824;0.013991161;0.013676167;-0.001890066;0.014546913;0.012130132;-0.009273873;0.006790677;0.01245365;0.007901496;0.003247612;-0.001966137;0.012228208
