Date,Top Performers,Bottom Performers
2009-12,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2010-01,"STT, DHI, COO, ROL, ROP, RHI, JBHT, CHD, APD, AOS, CINF, CMS, HBAN, LNC, HOLX, GL, NTRS, FDS, MHK, AEE, AFL, ROK, DTE, SNA, INCY","EMN, PNW, ADM, FRT, SJM, ESS, NUE, PPG, AVY, EIX, POOL, VMC, FE, SWK, BXP, TER, IEX, CMI, BAX, TTWO, BRO, DOV, ED, ATO, MAA"
2010-02,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-03,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-04,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-05,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-06,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-07,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-08,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
2010-09,"POOL, ROL, ESS, FRT, TER, AOS, DOV, NTRS, EMN, FDS, PPG, DHI, STT, BXP, GL, TTWO, RHI, DTE, SNA, PNW, CMI, MHK, LNC, AFL, JBHT","HOLX, COO, MAA, ROK, SWK, CHD, ROP, IEX, CINF, NUE, CMS, HBAN, APD, BRO, AEE, AVY, ED, EIX, ADM, FE, VMC, BAX, SJM, ATO, INCY"
